customer_id,full_name,sex,marital_status,date_of_birth,email,phone,address,city,province,postal_code,last_address_change_date
CUS_03462,Ana Medina Castillo,Female,Married,1977-01-13,ana.medina892@yahoo.es,+34 638 931 783,440 Beech Ln,Alicante,Alicante,8099,2024-09-05
CUS_03465,Laura Vázquez Suárez,Female,Married,1950-03-16,laura.vazquez584@hotmail.com,+34 615 477 572,65 Spruce Ln,Almería,Almería,1753,2024-10-24
CUS_03472,Pedro Delgado Martínez,Male,Divorced,1957-05-13,pedro.delgado396@hotmail.com,+34 644 346 948,73 Alder Ct,Móstoles,Madrid,41887,
CUS_03474,Pablo Álvarez García,Male,Divorced,1968-11-25,pablo.alvarez195@gmail.com,+34 667 750 140,409 Walnut Ln,Málaga,Málaga,14004,2024-03-09
CUS_03476,Álvaro Jiménez Martínez,Male,Single,2002-12-04,alvaro.jimenez553@hotmail.com,+34 646 668 821,344 Willow Way,Oviedo,Asturias,47415,2022-03-28
CUS_03486,Teresa Hernández Marín,Female,Married,1963-05-07,teresa.hernandez202@mail.com,+34 663 459 435,322 Hazel Ct,Albacete,Albacete,46451,
CUS_03490,Rafael Molina Iglesias,Male,Single,2004-08-19,rafael.molina48@hotmail.com,+34 652 720 375,372 Maple Pl,Burgos,Burgos,35634,
CUS_03495,Javier Ramos Iglesias,Male,Single,1960-06-07,javier.ramos59@yahoo.es,+34 618 385 902,296 Olive Pl,Fuenlabrada,Madrid,19452,2022-12-20
CUS_03498,Francisco García Rivera,Male,Single,1981-09-17,francisco.garcia391@gmail.com,+34 643 377 891,300 Magnolia Rd,Leganés,Madrid,48920,2023-12-06
CUS_03502,Luis Castillo Ruiz,Male,Married,1959-08-09,luis.castillo648@outlook.com,+34 657 110 998,103 Cedar Ln,Las Palmas,Las Palmas,31984,
CUS_03506,Pilar Serrano Jiménez,Female,Widow,1957-03-17,pilar.serrano99@mail.com,+34 654 243 746,366 Ash Ave,Getafe,Madrid,46310,
CUS_03507,Pablo Ramírez García,Male,Single,1961-07-16,pablo.ramirez425@telefonica.net,+34 646 383 208,297 Elm Rd,Burgos,Burgos,17428,2025-02-26
CUS_03510,Rosa Hernández Rivera,Female,Married,1998-01-26,rosa.hernandez601@outlook.com,+34 614 352 103,474 Pine Rd,Coruña,A Coruña,33356,2022-02-20
CUS_03512,Sofía Medina Castillo,Female,Single,1950-09-27,sofia.medina838@gmail.com,+34 640 257 126,225 Hazel Blvd,Alicante,Alicante,30111,
CUS_03514,Lucía Ortega Flores,Female,Married,1949-11-13,lucia.ortega867@telefonica.net,+34 667 921 602,437 Maple Ct,Getafe,Madrid,50855,
CUS_03517,Francisco Gil Rodríguez,Male,Single,1977-09-03,francisco.gil569@hotmail.com,+34 671 556 106,460 Oak St,Gijón,Asturias,42376,
CUS_03522,Silvia Pérez Torres,Female,Divorced,1972-02-01,silvia.perez883@hotmail.com,+34 646 812 629,87 Poplar Way,Murcia,Murcia,23708,2021-03-05
CUS_03530,Teresa Blanco Ortiz,Female,Married,1984-04-25,teresa.blanco323@telefonica.net,+34 647 658 261,153 Spruce Ave,Castellón,Castellón,35787,
CUS_03531,Sara Flores López,Female,Married,1964-12-09,sara.flores839@outlook.com,+34 649 280 545,385 Elm St,Móstoles,Madrid,45590,
CUS_03533,Raquel Díaz Romero,Female,Married,1958-01-11,raquel.diaz476@gmail.com,+34 613 745 989,445 Birch Dr,Terrassa,Barcelona,47813,2023-11-24
CUS_03546,Sofía Álvarez Ortega,Female,Single,1965-05-28,sofia.alvarez606@gmail.com,+34 637 137 248,122 Beech Dr,Huelva,Huelva,27118,2020-12-08
CUS_03556,Javier Medina Romero,Male,Divorced,1999-11-22,javier.medina458@telefonica.net,+34 690 148 560,110 Maple Pl,Oviedo,Asturias,19919,2021-10-04
CUS_03561,Alejandro Ruiz Ramírez,Male,Married,1994-05-20,alejandro.ruiz486@mail.com,+34 658 657 427,152 Walnut Way,Madrid,Madrid,16529,2025-03-19
CUS_03572,Javier Ortega Castillo,Male,Married,1952-04-05,javier.ortega773@outlook.com,+34 652 935 743,29 Maple Ave,Oviedo,Asturias,34221,
CUS_03577,Pilar Sánchez Moreno,Female,Divorced,1979-11-13,pilar.sanchez758@outlook.com,+34 644 387 268,229 Holly Blvd,Vitoria,Álava,13000,2025-04-08
CUS_03579,Teresa Rivera Marín,Female,Single,1990-06-15,teresa.rivera843@outlook.com,+34 650 366 744,263 Olive Pl,Vigo,Pontevedra,13956,2024-06-19
CUS_03581,Pilar García Ramos,Female,Married,1944-02-26,pilar.garcia625@mail.com,+34 682 790 160,337 Pine Way,Sabadell,Barcelona,23593,
CUS_03582,María Ramos Sánchez,Female,Single,1994-04-02,maria.ramos904@hotmail.com,+34 617 186 854,185 Beech St,Valencia,Valencia,46555,2024-07-07
CUS_03584,Fernando Flores Ramos,Male,Divorced,1993-12-06,fernando.flores31@gmail.com,+34 645 719 808,259 Hazel Way,Málaga,Málaga,9759,2025-05-07
CUS_03594,Fernando Domínguez Gómez,Male,Divorced,1977-01-25,fernando.dominguez657@yahoo.es,+34 648 614 746,376 Willow Pl,Albacete,Albacete,10697,
CUS_03596,Luis Blanco Marín,Male,Single,1957-12-07,luis.blanco586@telefonica.net,+34 681 117 410,391 Maple Way,Gijón,Asturias,50508,2022-11-27
CUS_03597,Carlos González Navarro,Male,Single,1987-03-22,carlos.gonzalez214@yahoo.es,+34 654 388 838,162 Elm St,Albacete,Albacete,51424,
CUS_03600,Pablo González López,Male,Married,2004-01-17,pablo.gonzalez740@telefonica.net,+34 654 962 113,17 Birch Ave,Valladolid,Valladolid,5420,
CUS_03602,Andrea Torres Rodríguez,Female,Widow,1991-09-10,andrea.torres301@yahoo.es,+34 644 307 464,84 Holly Way,Sevilla,Sevilla,4532,
CUS_03627,Álvaro Ramírez Flores,Male,Married,2003-06-24,alvaro.ramirez833@gmail.com,+34 647 390 610,206 Cypress Dr,Alicante,Alicante,33366,2025-01-12
CUS_03636,Luis Rubio Vázquez,Male,Widow,1963-01-22,luis.rubio132@gmail.com,+34 626 514 985,374 Spruce Ct,Córdoba,Córdoba,48914,2025-02-09
CUS_03637,Ana Domínguez Gómez,Female,Married,1965-11-27,ana.dominguez190@outlook.com,+34 661 309 250,451 Olive Way,Córdoba,Córdoba,4147,2024-01-23
CUS_03643,Sofía Molina Blanco,Female,Divorced,1964-01-18,sofia.molina470@outlook.com,+34 641 875 407,161 Elm Blvd,Burgos,Burgos,3860,
CUS_03644,Elena Vázquez Torres,Female,Married,1987-07-27,elena.vazquez907@telefonica.net,+34 614 627 711,341 Alder Ave,Terrassa,Barcelona,2841,
CUS_03645,Carlos Hernández Moreno,Male,Single,1948-06-27,carlos.hernandez294@yahoo.es,+34 674 943 980,54 Oak Ct,Jerez,Cádiz,2551,
CUS_03672,Pilar Gil Ruiz,Female,Widow,1993-11-14,pilar.gil696@gmail.com,+34 617 344 765,412 Poplar Cir,San Sebastián,Guipúzcoa,37136,
CUS_03675,David Flores Marín,Male,Single,1988-01-14,david.flores944@mail.com,+34 692 230 993,376 Ash Dr,Salamanca,Salamanca,34904,2022-04-23
CUS_03677,Raquel López Ortega,Female,Divorced,1992-09-28,raquel.lopez264@mail.com,+34 675 947 948,470 Holly Pl,Zaragoza,Zaragoza,3510,2022-08-02
CUS_03687,Carmen Gil Jiménez,Female,Widow,1991-06-01,carmen.gil794@outlook.com,+34 672 354 656,246 Cedar Cir,Alicante,Alicante,23775,2024-07-04
CUS_03695,Carlos Torres Ramos,Male,Divorced,1967-05-02,carlos.torres413@telefonica.net,+34 618 913 975,29 Hazel Ct,Vitoria,Álava,41896,
CUS_03696,Alejandro Domínguez Suárez,Male,Married,1989-08-22,alejandro.dominguez489@telefonica.net,+34 658 411 536,186 Willow St,Granada,Granada,25501,
CUS_03701,Alejandro Molina Martínez,Male,Married,1980-07-27,alejandro.molina77@mail.com,+34 679 513 242,132 Pine Cir,Cartagena,Murcia,38743,
CUS_03709,Javier López Romero,Male,Married,1974-01-10,javier.lopez488@telefonica.net,+34 646 688 105,361 Elm Rd,Santander,Cantabria,45254,2025-04-15
CUS_03713,Manuel Blanco Domínguez,Male,Divorced,1976-05-25,manuel.blanco945@telefonica.net,+34 615 912 798,22 Elm St,San Sebastián,Guipúzcoa,42031,
CUS_03719,Marta Castillo Rivera,Female,Married,1968-04-07,marta.castillo868@outlook.com,+34 667 570 252,78 Poplar Dr,Huelva,Huelva,41392,
CUS_03723,Antonio Castro Medina,Male,Single,2002-08-19,antonio.castro220@mail.com,+34 623 971 902,227 Pine Dr,Badajoz,Badajoz,48215,
CUS_03730,Francisco Marín Núñez,Male,Single,1985-08-22,francisco.marin30@gmail.com,+34 627 363 948,199 Olive Ave,Huelva,Huelva,3669,2025-04-03
CUS_03735,Andrea Serrano Díaz,Female,Married,1971-11-25,andrea.serrano800@gmail.com,+34 621 795 426,471 Willow Ct,Castellón,Castellón,16204,2025-03-22
CUS_03736,Ana Castro Ramos,Female,Single,1972-10-01,ana.castro865@mail.com,+34 675 536 775,290 Magnolia Ave,Vigo,Pontevedra,32855,2022-02-01
CUS_03743,Jorge Marín Moreno,Male,Single,1953-05-24,jorge.marin673@yahoo.es,+34 686 484 835,287 Olive Ct,Gijón,Asturias,34895,
CUS_03744,Pedro García Pérez,Male,Single,1953-12-04,pedro.garcia270@yahoo.es,+34 621 429 382,446 Cypress Pl,Cartagena,Murcia,32553,
CUS_03746,Silvia Sánchez Romero,Female,Divorced,1981-11-25,silvia.sanchez798@gmail.com,+34 680 399 806,347 Oak Rd,Leganés,Madrid,33993,2025-05-24
CUS_03748,Miguel Medina Ramos,Male,Married,1970-03-14,miguel.medina369@gmail.com,+34 694 326 309,76 Hazel Dr,Barcelona,Barcelona,41821,
CUS_03756,Paula Moreno Gómez,Female,Married,1953-09-11,paula.moreno959@outlook.com,+34 665 555 637,270 Spruce Dr,Coruña,A Coruña,16940,2023-04-09
CUS_03762,Beatriz Ortiz Gil,Female,Single,1981-08-04,beatriz.ortiz154@outlook.com,+34 617 511 628,229 Beech Ct,Jerez,Cádiz,42812,2024-01-26
CUS_03763,Carmen Morales Ortega,Female,Married,1950-03-05,carmen.morales927@hotmail.com,+34 645 123 210,112 Maple Way,Barcelona,Barcelona,10134,
CUS_03766,Elena Álvarez Pérez,Female,Divorced,1979-01-18,elena.alvarez823@gmail.com,+34 610 353 291,476 Alder Blvd,Elche,Alicante,25326,2022-07-08
CUS_03769,Javier Martínez Reyes,Male,Married,1949-10-14,javier.martinez174@outlook.com,+34 640 613 469,386 Oak Way,Zaragoza,Zaragoza,39478,
CUS_03772,Manuel Álvarez Serrano,Male,Single,1957-10-20,manuel.alvarez493@outlook.com,+34 628 928 435,131 Cherry Cir,Valladolid,Valladolid,35628,2025-02-21
CUS_03775,Pedro Morales Álvarez,Male,Single,1999-11-07,pedro.morales904@hotmail.com,+34 694 862 698,355 Cherry Ct,Murcia,Murcia,22395,
CUS_03777,Laura López García,Female,Married,2000-04-26,laura.lopez631@gmail.com,+34 618 390 448,252 Cherry Ave,Elche,Alicante,29190,2025-03-24
CUS_03791,Pedro Romero Castro,Male,Married,1994-07-06,pedro.romero10@gmail.com,+34 634 452 490,454 Beech Dr,Fuenlabrada,Madrid,46396,
CUS_03797,Álvaro Sánchez Pérez,Male,Single,1960-07-06,alvaro.sanchez4@hotmail.com,+34 658 208 785,339 Oak Ct,Barcelona,Barcelona,45009,
CUS_03798,Silvia Flores Martínez,Female,Divorced,1959-03-06,silvia.flores127@hotmail.com,+34 654 127 627,302 Spruce Blvd,Cartagena,Murcia,5228,2022-03-13
CUS_03812,Carlos Álvarez Jiménez,Male,Single,2003-11-15,carlos.alvarez780@hotmail.com,+34 646 305 836,136 Willow St,Vitoria,Álava,24558,2025-04-27
CUS_03818,Laura Vázquez Medina,Female,Single,2000-10-28,laura.vazquez816@mail.com,+34 689 580 591,263 Magnolia Blvd,Jerez,Cádiz,51245,2025-02-07
CUS_03823,Marta Díaz González,Female,Single,1953-09-06,marta.diaz875@yahoo.es,+34 628 732 851,115 Walnut Ct,Málaga,Málaga,39064,
CUS_03840,Andrés Serrano Romero,Male,Single,1980-11-12,andres.serrano146@mail.com,+34 693 731 801,186 Holly Ln,Alcalá,Madrid,31794,2025-03-14
CUS_03843,Pablo Ramírez Álvarez,Male,Single,1973-03-08,pablo.ramirez776@hotmail.com,+34 614 337 807,489 Magnolia Dr,Badajoz,Badajoz,32864,
CUS_03847,David Jiménez Domínguez,Male,Widow,1990-07-21,david.jimenez495@outlook.com,+34 680 523 215,248 Cherry St,Valladolid,Valladolid,52914,2018-04-28
CUS_03850,Antonio Moreno Flores,Male,Married,1941-07-28,antonio.moreno630@gmail.com,+34 644 654 888,207 Beech Pl,Almería,Almería,42714,
CUS_03851,Francisco Rodríguez Gil,Male,Single,1974-01-16,francisco.rodriguez202@outlook.com,+34 644 694 742,200 Walnut Pl,Leganés,Madrid,30940,2025-04-16
CUS_03854,Beatriz Martínez González,Female,Married,2001-07-21,beatriz.martinez207@telefonica.net,+34 617 572 652,309 Cherry Blvd,Córdoba,Córdoba,23771,2023-04-28
CUS_03863,Ana Morales Serrano,Female,Single,1963-10-09,ana.morales969@mail.com,+34 620 866 470,296 Cypress Cir,Salamanca,Salamanca,50898,
CUS_03876,Raúl Flores Navarro,Male,Married,1997-12-23,raul.flores907@mail.com,+34 634 881 872,178 Cedar Blvd,Zaragoza,Zaragoza,52955,2024-10-09
CUS_03884,Sofía Ramos Rivera,Female,Married,2004-09-23,sofia.ramos302@mail.com,+34 614 672 190,197 Alder Ave,Fuenlabrada,Madrid,30521,
CUS_03890,Isabel Sánchez Pérez,Female,Divorced,1998-03-14,isabel.sanchez496@outlook.com,+34 657 330 979,104 Holly Rd,Jerez,Cádiz,13371,2025-05-11
CUS_03900,Pablo Díaz Hernández,Male,Married,1962-06-20,pablo.diaz309@gmail.com,+34 650 580 380,67 Birch Ave,Murcia,Murcia,41738,
CUS_03913,Adrián Molina López,Male,Divorced,1981-03-25,adrian.molina78@telefonica.net,+34 633 799 681,399 Laurel Ct,Santander,Cantabria,49431,2024-11-20
CUS_03923,Raúl Sánchez Domínguez,Male,Widow,1955-08-16,raul.sanchez371@gmail.com,+34 691 860 395,394 Magnolia Pl,Badajoz,Badajoz,27495,2024-09-23
CUS_03925,Sara Hernández Núñez,Female,Single,1974-01-12,sara.hernandez748@yahoo.es,+34 618 271 475,74 Elm Cir,Alcalá,Madrid,7950,2023-10-08
CUS_03943,Rosa López Domínguez,Female,Married,1981-12-08,rosa.lopez142@yahoo.es,+34 616 251 747,28 Oak Dr,Vigo,Pontevedra,36813,2025-04-27
CUS_03952,Marta Martínez Hernández,Female,Single,1959-06-17,marta.martinez813@outlook.com,+34 694 437 388,101 Pine Pl,Cartagena,Murcia,5853,2024-05-11
CUS_03962,Luis Romero Gómez,Male,Married,1987-02-26,luis.romero875@gmail.com,+34 688 662 784,77 Beech Blvd,Fuenlabrada,Madrid,48135,
CUS_03969,David Gil Núñez,Male,Single,1980-05-10,david.gil440@hotmail.com,+34 686 247 585,168 Maple Dr,Huelva,Huelva,50546,2024-05-23
CUS_03974,Carmen Rivera Jiménez,Female,Widow,1978-07-13,carmen.rivera641@outlook.com,+34 617 927 713,489 Alder Cir,San Sebastián,Guipúzcoa,30298,2021-11-20
CUS_03981,David Ruiz Domínguez,Male,Married,1961-05-23,david.ruiz419@yahoo.es,+34 619 318 986,137 Cypress Ln,Oviedo,Asturias,10999,
CUS_03983,Miguel Moreno Romero,Male,Widow,1946-06-02,miguel.moreno546@yahoo.es,+34 635 815 213,3 Olive Dr,Burgos,Burgos,6240,
CUS_03987,Lucía Rubio Delgado,Female,Single,1956-03-13,lucia.rubio361@mail.com,+34 649 229 452,345 Laurel Dr,Móstoles,Madrid,40302,
CUS_03991,Lucía Pérez Castillo,Female,Divorced,2000-08-24,lucia.perez433@yahoo.es,+34 662 721 328,122 Cypress Way,Oviedo,Asturias,50465,2021-12-24
CUS_03993,Francisco Serrano Iglesias,Male,Married,1995-06-02,francisco.serrano806@gmail.com,+34 654 836 544,349 Poplar Blvd,Alcalá,Madrid,4440,2024-06-20
CUS_04000,Pedro Molina García,Male,Single,1973-09-04,pedro.molina689@gmail.com,+34 619 680 611,363 Spruce Ave,Vigo,Pontevedra,26124,
CUS_04007,Nuria Castro Domínguez,Female,Single,1997-06-05,nuria.castro211@gmail.com,+34 674 620 462,237 Spruce Ct,Madrid,Madrid,8469,
CUS_04014,Adrián Suárez Ruiz,Male,Married,1972-11-24,adrian.suarez715@gmail.com,+34 662 107 194,352 Cherry Way,Terrassa,Barcelona,8777,2025-04-20
CUS_04018,Rafael Núñez Vázquez,Male,Divorced,1948-02-27,rafael.nuñez968@gmail.com,+34 644 815 981,136 Holly St,Almería,Almería,48450,2022-12-18
CUS_04021,Jorge Ortiz Delgado,Male,Single,1959-03-01,jorge.ortiz433@outlook.com,+34 623 215 969,196 Spruce Ln,Alicante,Alicante,5920,
CUS_04027,Antonio Domínguez Ramírez,Male,Single,1989-11-04,antonio.dominguez70@outlook.com,+34 675 816 584,489 Beech Way,Valencia,Valencia,50044,2024-05-25
CUS_04029,Miguel Ortega Díaz,Male,Widow,1955-09-25,miguel.ortega788@gmail.com,+34 696 532 548,396 Laurel Way,Coruña,A Coruña,7911,
CUS_04033,Antonio Medina Navarro,Male,Married,1996-09-17,antonio.medina158@mail.com,+34 616 473 863,408 Birch Ct,Hospitalet,Barcelona,11083,
CUS_04042,Pedro Reyes Marín,Male,Married,1959-02-13,pedro.reyes943@gmail.com,+34 643 349 284,163 Hazel Ln,Bilbao,Vizcaya,39974,
CUS_04045,Raúl González Torres,Male,Married,1979-08-13,raul.gonzalez513@hotmail.com,+34 613 342 164,437 Alder St,Alicante,Alicante,8133,
CUS_04057,Elena Medina Ortiz,Female,Single,1996-07-05,elena.medina191@outlook.com,+34 688 558 220,14 Cypress Dr,Madrid,Madrid,18063,2023-12-02
CUS_04061,Luis Ramos Ortiz,Male,Married,1995-10-18,luis.ramos819@telefonica.net,+34 683 949 326,57 Beech Ct,Burgos,Burgos,15966,2021-09-18
CUS_04064,Adrián Torres Blanco,Male,Married,1948-09-02,adrian.torres315@yahoo.es,+34 655 947 920,347 Alder Cir,Madrid,Madrid,52817,2023-02-09
CUS_04067,David Rivera Jiménez,Male,Divorced,1940-06-09,david.rivera789@outlook.com,+34 669 602 200,20 Magnolia Way,Córdoba,Córdoba,42502,2023-07-17
CUS_04070,Miguel Ramos Marín,Male,Widow,1980-05-15,miguel.ramos330@mail.com,+34 616 965 181,451 Cedar Dr,Vigo,Pontevedra,35679,
CUS_04079,Ana Blanco Iglesias,Female,Married,1987-08-22,ana.blanco154@outlook.com,+34 675 192 323,403 Maple Way,Hospitalet,Barcelona,47340,
CUS_04090,Alejandro Ortiz López,Male,Divorced,1991-02-02,alejandro.ortiz511@outlook.com,+34 668 986 450,11 Walnut Way,Castellón,Castellón,29588,
CUS_04097,Daniel Marín Pérez,Male,Married,2002-07-18,daniel.marin354@telefonica.net,+34 665 218 500,471 Willow Ln,Leganés,Madrid,4295,2023-02-05
CUS_04106,Francisco Rivera Blanco,Male,Single,1969-03-15,francisco.rivera819@hotmail.com,+34 641 963 713,477 Spruce Ave,Almería,Almería,2990,
CUS_04107,Carlos Martínez Ortiz,Male,Married,1943-10-24,carlos.martinez809@yahoo.es,+34 658 970 379,165 Cherry Blvd,Terrassa,Barcelona,1172,
CUS_04115,Sergio Rodríguez Moreno,Male,Divorced,1958-05-26,sergio.rodriguez331@telefonica.net,+34 653 450 719,85 Poplar Pl,Badajoz,Badajoz,52085,
CUS_04117,Andrea Gómez López,Female,Married,1946-08-13,andrea.gomez640@telefonica.net,+34 651 880 498,14 Ash Blvd,Cartagena,Murcia,11880,
CUS_04120,Francisco Marín Jiménez,Male,Married,1992-02-26,francisco.marin403@telefonica.net,+34 674 875 499,238 Maple Ct,Las Palmas,Las Palmas,37986,2024-06-03
CUS_04123,Sofía Domínguez Suárez,Female,Married,2004-06-03,sofia.dominguez611@outlook.com,+34 663 176 187,74 Elm Blvd,Barcelona,Barcelona,24386,
CUS_04131,Cristina Gómez Díaz,Female,Widow,1952-08-13,cristina.gomez414@gmail.com,+34 643 638 494,27 Poplar Ct,Salamanca,Salamanca,7271,2023-10-22
CUS_04132,Jorge Vázquez Gil,Male,Married,1992-12-23,jorge.vazquez532@outlook.com,+34 670 689 561,146 Birch St,Terrassa,Barcelona,29985,2024-10-10
CUS_04134,Lucía Reyes Gómez,Female,Divorced,1953-08-06,lucia.reyes145@telefonica.net,+34 616 251 169,49 Beech Ln,Logroño,La Rioja,8905,
CUS_04136,Sergio López Flores,Male,Single,1988-11-06,sergio.lopez575@mail.com,+34 684 972 637,160 Birch St,Cartagena,Murcia,27979,
CUS_04138,Rosa Reyes Gil,Female,Married,1949-09-28,rosa.reyes157@gmail.com,+34 621 801 292,105 Cherry Way,Gijón,Asturias,6359,
CUS_04142,María Hernández Marín,Female,Married,1996-01-06,maria.hernandez516@hotmail.com,+34 634 544 273,474 Cypress Dr,Zaragoza,Zaragoza,38400,2024-06-08
CUS_04143,Carmen Hernández Molina,Female,Married,1986-12-07,carmen.hernandez337@mail.com,+34 665 707 119,257 Oak St,Valladolid,Valladolid,26540,2025-04-06
CUS_04146,Miguel Sánchez Díaz,Male,Single,1947-11-26,miguel.sanchez766@hotmail.com,+34 610 504 907,469 Birch Rd,Alcalá,Madrid,17459,
CUS_04150,Rafael Morales Ramírez,Male,Married,1992-09-09,rafael.morales278@mail.com,+34 656 704 250,394 Cypress Dr,Bilbao,Vizcaya,28772,
CUS_04156,Rosa Díaz Morales,Female,Widow,1999-05-08,rosa.diaz126@gmail.com,+34 679 300 295,370 Pine Way,Badajoz,Badajoz,9811,2024-03-29
CUS_04158,Paula Núñez Pérez,Female,Married,1974-02-15,paula.nuñez26@gmail.com,+34 640 237 393,499 Magnolia Way,Terrassa,Barcelona,26594,
CUS_04164,Paula Romero Medina,Female,Widow,1947-06-16,paula.romero727@yahoo.es,+34 652 367 263,125 Olive Way,Vitoria,Álava,15529,2025-05-18
CUS_04170,Adrián Reyes Gil,Male,Single,1964-02-05,adrian.reyes957@gmail.com,+34 697 373 529,149 Cherry Cir,Palma,Baleares,34963,2023-10-14
CUS_04171,Jorge Castro Ortiz,Male,Single,1943-10-05,jorge.castro629@outlook.com,+34 619 676 245,161 Poplar Pl,Burgos,Burgos,10669,
CUS_04175,Carmen Ortiz Delgado,Female,Married,1991-11-24,carmen.ortiz545@yahoo.es,+34 681 491 512,128 Walnut Cir,Granada,Granada,35576,2024-10-25
CUS_04177,Silvia Reyes Domínguez,Female,Single,1987-02-23,silvia.reyes852@yahoo.es,+34 663 651 224,457 Birch Rd,Santander,Cantabria,19471,
CUS_04178,Fernando Rodríguez Torres,Male,Single,1984-01-15,fernando.rodriguez195@mail.com,+34 689 728 631,159 Beech Cir,Almería,Almería,34354,2023-12-22
CUS_04185,Marta Núñez Marín,Female,Single,1963-03-18,marta.nuñez806@outlook.com,+34 679 983 657,69 Pine Way,Leganés,Madrid,18318,
CUS_04186,Carmen Martínez Gil,Female,Single,1970-10-26,carmen.martinez502@yahoo.es,+34 627 212 296,429 Oak Way,Zaragoza,Zaragoza,6405,
CUS_04188,Daniel Ramos Torres,Male,Married,1972-12-13,daniel.ramos637@mail.com,+34 618 597 616,242 Pine St,Córdoba,Córdoba,37118,
CUS_04191,Marta Ramírez Jiménez,Female,Divorced,1947-10-17,marta.ramirez314@yahoo.es,+34 649 359 770,226 Pine St,Zaragoza,Zaragoza,38355,2025-02-12
CUS_04199,Sofía Rivera Domínguez,Female,Married,1946-03-11,sofia.rivera829@gmail.com,+34 645 485 655,171 Walnut Blvd,Valencia,Valencia,11286,
CUS_04202,Álvaro Domínguez Navarro,Male,Single,1955-09-25,alvaro.dominguez599@yahoo.es,+34 631 768 508,295 Cherry Ln,Murcia,Murcia,17090,
CUS_04206,Sofía Delgado Ortiz,Female,Single,2005-07-16,sofia.delgado261@telefonica.net,+34 621 604 254,134 Willow Cir,Jerez,Cádiz,9247,
CUS_04208,Pablo Morales López,Male,Married,1968-02-13,pablo.morales435@telefonica.net,+34 680 937 608,37 Holly Dr,Elche,Alicante,23854,
CUS_04212,Nuria Díaz Delgado,Female,Married,1945-03-22,nuria.diaz310@telefonica.net,+34 644 439 132,428 Ash Ct,Las Palmas,Las Palmas,7464,2024-05-11
CUS_04218,Alejandro Martínez Suárez,Male,Divorced,2005-10-25,alejandro.martinez429@mail.com,+34 631 946 783,164 Elm Ave,Málaga,Málaga,2202,
CUS_04225,Marta Reyes Ortega,Female,Divorced,1992-07-24,marta.reyes81@yahoo.es,+34 635 982 660,78 Elm Way,Zaragoza,Zaragoza,39723,
CUS_04227,Andrés Vázquez Álvarez,Male,Married,1946-09-21,andres.vazquez168@gmail.com,+34 691 477 300,311 Maple Ct,Las Palmas,Las Palmas,33446,2024-07-21
CUS_04234,Alejandro Núñez Flores,Male,Single,1981-04-19,alejandro.nuñez589@gmail.com,+34 613 768 209,128 Cherry Way,Salamanca,Salamanca,18007,2024-07-15
CUS_04242,Miguel Castro Suárez,Male,Married,1970-02-21,miguel.castro947@outlook.com,+34 684 854 255,396 Poplar Cir,Gijón,Asturias,51782,2024-07-21
CUS_04243,Andrés Serrano Molina,Male,Single,1942-07-01,andres.serrano998@hotmail.com,+34 676 303 775,230 Walnut Cir,Málaga,Málaga,32409,
CUS_04249,Lucía Gómez López,Female,Single,1991-07-25,lucia.gomez872@yahoo.es,+34 675 116 556,460 Ash St,Albacete,Albacete,15425,2023-08-22
CUS_04261,Rafael González Flores,Male,Single,1984-04-06,rafael.gonzalez109@hotmail.com,+34 667 449 765,55 Cypress Ct,San Sebastián,Guipúzcoa,25072,
CUS_04268,Raúl Ramos Moreno,Male,Married,1969-12-22,raul.ramos719@mail.com,+34 670 140 731,119 Laurel St,Valladolid,Valladolid,10255,2025-01-26
CUS_04276,Laura Delgado Moreno,Female,Widow,1962-01-16,laura.delgado713@mail.com,+34 626 214 558,96 Magnolia Blvd,Gijón,Asturias,49417,2024-02-18
CUS_04277,Pablo Ortega Blanco,Male,Married,1957-03-16,pablo.ortega533@outlook.com,+34 692 553 955,197 Magnolia Ct,Jerez,Cádiz,31105,
CUS_04282,María Ortega Gómez,Female,Divorced,1977-08-19,maria.ortega908@outlook.com,+34 645 663 103,279 Elm Rd,Badajoz,Badajoz,4036,2021-08-25
CUS_04285,Luis Moreno Rivera,Male,Married,2003-01-10,luis.moreno169@hotmail.com,+34 645 454 692,6 Laurel Dr,Huelva,Huelva,30311,
CUS_04289,Andrés Rivera Ortega,Male,Married,1940-04-23,andres.rivera443@yahoo.es,+34 610 693 277,85 Maple Cir,Barcelona,Barcelona,48590,2022-06-30
CUS_04297,Silvia Ramos Gil,Female,Single,1956-05-05,silvia.ramos339@outlook.com,+34 664 284 392,86 Holly St,Getafe,Madrid,19312,2024-09-10
CUS_04298,Javier Castro López,Male,Single,1969-10-06,javier.castro333@mail.com,+34 663 717 829,301 Birch Ln,Albacete,Albacete,16194,2023-11-25
CUS_04300,Fernando Gómez Domínguez,Male,Married,1962-07-17,fernando.gomez567@hotmail.com,+34 688 177 509,468 Holly Ct,Santander,Cantabria,43280,2025-02-18
CUS_04312,Manuel Rubio Sánchez,Male,Married,1956-10-28,manuel.rubio478@outlook.com,+34 684 357 591,221 Elm St,Barcelona,Barcelona,46629,2024-07-10
CUS_04324,Andrés Blanco Suárez,Male,Divorced,1951-09-20,andres.blanco384@hotmail.com,+34 633 186 602,410 Oak Ln,Albacete,Albacete,31849,2021-08-02
